date,gross,net,vt,turnover,scale
2017-10-16,0.0008859810061826081,0.0008859810061826081,0.0015004256601898066,0.0,1.6935189916256017
2017-10-17,-0.0020310097930663525,-0.0020310097930663525,-0.003439553452329185,0.0,1.693518890982923
2017-10-18,0.0030622551421751795,0.0030622551421751795,0.00524453154362912,0.0,1.7126370273326825
2017-10-19,-0.004409340851741298,-0.004409340851741298,-0.007536889599927081,0.0,1.7093007443392996
2017-10-20,0.002961927670611021,0.001558396756193086,0.002642753697342408,1.1696090953482794,1.6958157072902489
2017-10-23,-0.002752607027304955,-0.002752607027304955,-0.0046679008295878125,0.0,1.6958108379742456
2017-10-24,0.0018913600985540394,0.0018913600985540394,0.003194369824882403,0.0,1.6889273636070283
2017-10-25,-0.002709092843188396,-0.002709092843188396,-0.004580175358649943,0.0,1.6906675495327157
2017-10-26,-0.0018808866220654938,-0.0018808866220654938,-0.0031849813626222533,0.0,1.6933404306553412
2017-10-27,0.0053156393313187455,0.0053156393313187455,0.00898360507609099,0.0,1.6900328476315691
2017-10-30,-0.0009092038724741818,-0.0009092038724741818,-0.0015243716524225904,0.0,1.6766004837555035
2017-10-31,0.006240936473534037,0.006240936473534037,0.01045269884833203,0.0,1.6748606387292722
2017-11-01,0.0005475366345572613,0.0005475366345572613,0.0009064958188499646,0.0,1.655589346241568
2017-11-02,0.0007982991855810361,0.0007982991855810361,0.0013265199998429616,0.0,1.661682767316697
2017-11-03,-0.00042362147856736846,-0.00042362147856736846,-0.0007039672996456026,0.0,1.661783774577074
2017-11-06,0.005183627401923326,0.005183627401923326,0.008637114676961606,0.0,1.6662298439422754
2017-11-07,-0.003670325528714276,-0.005073856443132211,-0.0084223076430779,1.1696090953482794,1.6599420455574836
2017-11-08,0.0029846392932246744,0.0029846392932246744,0.004899426179285782,0.0,1.6415471679970837
2017-11-09,-0.0048155937524225235,-0.0048155937524225235,-0.008758005198449001,0.0,1.8186760862132973
2017-11-10,-0.0017571730969100736,-0.0017571730969100736,-0.0031522614723427747,0.0,1.7939390705935085
2017-11-13,-3.447411177012733e-05,-3.447411177012733e-05,-6.285595252836885e-05,0.0,1.8232798265403052
2017-11-14,-0.004016998109245714,-0.004016998109245714,-0.007349118124637041,0.0,1.8295049996966544
2017-11-15,-0.004957451754692421,-0.004957451754692421,-0.009009524887671956,0.0,1.8173701598092387
2017-11-16,0.014626188803901367,0.014626188803901367,0.03049587527143845,0.0,2.0850185704770903
2017-11-17,0.00017293081950381318,0.00017293081950381318,0.0003255900049980262,0.0,1.882776048435061
2017-11-20,0.0032087563862788224,0.0032087563862788224,0.006038576095169329,0.0,1.8819054388146412
2017-11-21,0.010680113123456755,0.010680113123456755,0.020190639750253793,0.0,1.8904893156898357
2017-11-22,0.0004419404501666705,0.0004419404501666705,0.0007999636580053022,0.0,1.8101164030212875
2017-11-24,0.0021490970838386955,0.0011462793483261627,0.0020753499950689307,0.835681446260444,1.8105098012098269
2017-11-27,-0.004698465179895903,-0.004698465179895903,-0.00852517697236829,0.0,1.8144599663835694
2017-11-28,0.009486676076956005,0.009486676076956005,0.017033502779422654,0.0,1.7955185400288487
2017-11-29,-0.0017094691706526798,-0.0017094691706526798,-0.002979001850142072,0.0,1.7426473090501429
2017-11-30,0.002240028698094676,0.002240028698094676,0.0039041959466551562,0.0,1.7429222893331624
2017-12-01,-0.00386967137024613,-0.00386967137024613,-0.006806968220903862,0.0,1.75905589121665
2017-12-04,-0.0026312425548273067,-0.0026312425548273067,-0.004594377283726782,0.0,1.7460865686053484
2017-12-05,-0.003355206152886635,-0.003355206152886635,-0.006188377379780085,0.0,1.8444104766724825
2017-12-06,-0.005458871267673995,-0.005458871267673995,-0.010006640073371507,0.0,1.8330969137572832
2017-12-07,0.004963692492182177,0.004963692492182177,0.008929180537154,0.0,1.798898813981219
2017-12-08,0.005261335758265337,0.005261335758265337,0.009461065499747663,0.0,1.7982250011101701
2017-12-11,0.002396228969465306,0.002396228969465306,0.00451448217980855,0.0,1.8839944919019616
2017-12-12,-3.383356278703403e-06,-0.0006563462193159364,-0.0012370993784513828,0.5441357191976942,1.8848274615502847
2017-12-13,0.0052268762253942025,0.0052268762253942025,0.009842771380583959,0.0,1.8831077982608306
2017-12-14,-0.003871782701513836,-0.003871782701513836,-0.0072271266568256064,0.0,1.8666147389934507
2017-12-15,0.0047229007558025025,0.0047229007558025025,0.008760345893119232,0.0,1.854865546847744
2017-12-18,0.009415633714302355,0.009415633714302355,0.017349164769092998,0.0,1.8425913003327226
2017-12-19,-0.005690407058935751,-0.005690407058935751,-0.010144286845499877,0.0,1.7826996804332507
2017-12-20,3.258298475618325e-05,3.258298475618325e-05,5.697755600467458e-05,0.0,1.7486905030657756
2017-12-21,0.0023689376825760966,0.0023689376825760966,0.004153940258995242,0.0,1.753503390801757
2017-12-22,0.002616510439707139,0.002616510439707139,0.004591232033696697,0.0,1.7547157328409455
2017-12-26,-0.0015291138333288906,-0.0015291138333288906,-0.002701266012707978,0.0,1.7665565204045695
2017-12-27,0.0005379002498049498,0.0005379002498049498,0.000948581758996424,0.0,1.763490088246646
2017-12-28,0.0019931234179917418,0.0019931234179917418,0.0035155447569422157,0.0,1.7638369632345476
2017-12-29,-0.0015907298765685757,-0.0030613389406585314,-0.005397627405390436,1.2255075534082966,1.7631590327039517
2018-01-02,0.011973167243384025,0.011973167243384025,0.02101572139153606,0.0,1.7552349319390534
2018-01-03,0.007715600753281284,0.007715600753281284,0.012961898275247241,0.0,1.679959693318089
2018-01-04,0.004232010734024329,0.004232010734024329,0.007027749973915434,0.0,1.6606172374313817
2018-01-05,0.007610588044711229,0.007610588044711229,0.012639216928611472,0.0,1.6607411745791119
2018-01-08,0.0016404147716514211,0.0016404147716514211,0.0027115458764658327,0.0,1.652963581726403
2018-01-09,0.0007047616592996768,0.0007047616592996768,0.0011699460241149863,0.0,1.6600591259143753
2018-01-10,-0.0030545565042083226,-0.0030545565042083226,-0.005083812477689393,0.0,1.6643373500163852
2018-01-11,0.006736847077925032,0.006736847077925032,0.011203555910027453,0.0,1.6630266028657104
2018-01-12,0.007651480229350026,0.007651480229350026,0.01258484047016553,0.0,1.6447589346035048
2018-01-16,-0.0034218624849116407,-0.0034218624849116407,-0.005554271128511299,0.0,1.623171928446073
2018-01-17,0.010722997967549133,0.010722997967549133,0.01732113839507979,0.0,1.6153260914063887
2018-01-18,-0.00027512988920631165,-0.001415152222944473,-0.0022153967532934386,0.9500186114484678,1.5654830041420675
2018-01-19,0.005022823924959154,0.005022823924959154,0.007873704868360639,0.0,1.5675852838947901
2018-01-22,0.0072505522132841425,0.0072505522132841425,0.011325896689585996,0.0,1.562073667828388
2018-01-23,0.003404910620846727,0.003404910620846727,0.0053243149951794945,0.0,1.56371652241945
2018-01-24,0.003295331857208206,0.003295331857208206,0.005147568026101542,0.0,1.562078797873348
2018-01-25,-0.0016181836913127746,-0.0016181836913127746,-0.0025431357115933725,0.0,1.5715989014388208
2018-01-26,0.011096237803971891,0.011096237803971891,0.017370764161436306,0.0,1.5654643013525225
2018-01-29,-0.01065784207769062,-0.01065784207769062,-0.016319143252769928,0.0,1.5311864384751719
2018-01-30,-0.009764556065477043,-0.009764556065477043,-0.01429153003016355,0.0,1.4636128805375797
2018-01-31,0.0027910954479394194,0.0027910954479394194,0.003947195221801413,0.0,1.4142100459930549
2018-02-01,-0.005492348812474314,-0.005492348812474314,-0.007777778361216799,0.0,1.416111508349903
2018-02-02,-0.023554316466155367,-0.023554316466155367,-0.033104687227506376,0.0,1.405461596606877
2018-02-05,-0.039276312447521784,-0.04019261092222112,-0.04875627101031413,0.7635820622494489,1.2130655334798977
2018-02-06,0.02378635611396052,0.02378635611396052,0.02216176556156868,0.0,0.9317007386668046
2018-02-07,-0.013753493362149503,-0.013753493362149503,-0.012045787329156395,0.0,0.8758347433610704
2018-02-08,-0.030423364775997885,-0.031370613219474694,-0.026938271692436865,0.7893737028973409,0.8587103957443122
2018-02-09,0.010000429749984219,0.010000429749984219,0.00783141325935842,0.0,0.7831076718848786
2018-02-12,0.012954313131807949,0.012954313131807949,0.010066955869208477,0.0,0.7771122842854654
