date,gross,net,vt,turnover,scale
2021-12-10,0.0036084384713742103,0.0036084384713742103,0.0030006717042977238,0.0,0.8315706996536291
2021-12-13,-0.009934534453321302,-0.009934534453321302,-0.008250353587681785,0.0,0.830472089703563
2021-12-14,-0.0045412576575096794,-0.0045412576575096794,-0.0037428047142597965,0.0,0.8241780133462553
2021-12-15,0.012727682575602623,0.012727682575602623,0.010535588752171908,0.0,0.8277696029572041
2021-12-16,-0.005467429428942628,-0.005467429428942628,-0.004454024527629747,0.0,0.8146469168951179
2021-12-17,-0.0005196776348184674,-0.001871673823044508,-0.0015321251872283,1.1266634901883672,0.8185855721036424
2021-12-20,-0.013256533061771492,-0.013256533061771492,-0.011265330796442048,0.0,0.849794644191582
2021-12-21,0.02262964027353759,0.02262964027353759,0.01889437330253543,0.0,0.8349391803912116
2021-12-22,0.00842774709641223,0.00842774709641223,0.006778106176410001,0.0,0.8042607471331815
2021-12-23,0.006814122751663754,0.006814122751663754,0.005456883000125455,0.0,0.8008195917505431
2021-12-27,0.009463802527839647,0.009463802527839647,0.007549918359318807,0.0,0.7977679518469695
2021-12-28,-0.003663633627399126,-0.003663633627399126,-0.002907376054484123,0.0,0.7935771832480196
2021-12-29,-0.0002704614065914792,-0.0002704614065914792,-0.0002252337278450401,0.0,0.8327758502907084
2021-12-30,0.0018180597716239565,0.0018180597716239565,0.0015145581171557535,0.0,0.8330628842872947
2021-12-31,-0.003477553645772371,-0.003477553645772371,-0.0029188094800316976,0.0,0.839328383497424
2022-01-03,0.009897824112095797,0.009897824112095797,0.008293639733706476,0.0,0.8379255520989809
2022-01-04,-0.0026217550590597314,-0.0026217550590597314,-0.0021817692932875636,0.0,0.8321789198988083
2022-01-05,-0.011940323989353317,-0.013810375667830832,-0.011504309955077502,1.5583763987312618,0.8330193350116494
2022-01-06,0.0006278569499542791,0.0006278569499542791,0.0005126801353702656,0.0,0.8165556428221418
2022-01-07,0.006304887671665796,0.006304887671665796,0.005166582848711161,0.0,0.8194567639848391
2022-01-10,-0.0017479337401776099,-0.0017479337401776099,-0.0014315914639605543,0.0,0.8190192975021401
2022-01-11,0.012624907321156799,0.012624907321156799,0.010417067937582666,0.0,0.825120349210466
2022-01-12,0.008254856943787662,0.008254856943787662,0.006726121606793457,0.0,0.8148077734836239
2022-01-13,-0.00813163681112671,-0.00813163681112671,-0.006645213307561619,0.0,0.8172048828433677
2022-01-14,0.001098989574123541,0.001098989574123541,0.00089704686739599,0.0,0.8162469312881308
2022-01-18,-0.012507124819434763,-0.012507124819434763,-0.010235381601356529,0.0,0.8183640724086976
2022-01-19,-0.005461680519511626,-0.007573585628793992,-0.0061095700486677226,1.7599209244019711,0.8066945233232417
2022-01-20,-0.008655184994176408,-0.008655184994176408,-0.00697780042147291,0.0,0.8061988768776038
2022-01-21,-0.010654757717021214,-0.010654757717021214,-0.008528352554667416,0.0,0.8004266996182542
2022-01-24,-0.006967557957951286,-0.008823512202590337,-0.007009654161478898,1.5466285371992097,0.7944290210672638
2022-01-25,-0.007877488937091911,-0.007877488937091911,-0.0062152859805621056,0.0,0.7889932985239543
2022-01-26,-0.007389544709981493,-0.007389544709981493,-0.005816445408586248,0.0,0.7871182375728281
2022-01-27,0.003711290422746597,0.002823431413554381,0.002213277259682853,0.7398825076601803,0.7838962367060255
2022-01-28,0.006266038849160695,0.006266038849160695,0.004925720113832244,0.0,0.7860979212556303
2022-01-31,0.008447500108221699,0.008447500108221699,0.006651564555834681,0.0,0.787400351656807
2022-02-01,0.0010523431960298558,0.00023744990793183663,0.00018610729094766507,0.6790777400816828,0.7837749551837679
2022-02-02,0.00543953982592062,0.00543953982592062,0.004310396391157584,0.0,0.792419309188175
2022-02-03,-0.0007423395707556601,-0.0007423395707556601,-0.0005869038451448629,0.0,0.7906137140815862
2022-02-04,-0.003644362241053519,-0.00407178744702597,-0.0032383457721765103,0.35618767164370974,0.7953130693356293
2022-02-07,0.001282974315957503,0.001282974315957503,0.001021744460068767,0.0,0.7963873067141048
2022-02-08,-0.00420919780955164,-0.00420919780955164,-0.00335856646357023,0.0,0.7979112922535664
2022-02-09,0.007697863813922744,0.0068007332788122335,0.005422981150869335,0.7476087792587589,0.7974112391328003
2022-02-10,-0.016948647524889247,-0.016948647524889247,-0.013486137358342358,0.0,0.7957058130176959
2022-02-11,0.00721203972810014,0.00721203972810014,0.005689110035378385,0.0,0.7888350937962818
2022-02-14,-0.005583344780321475,-0.006722494652048401,-0.0052958678582815995,0.9492915597724388,0.7877831270074575
2022-02-15,-0.007582682140644285,-0.007582682140644285,-0.00598237644248814,0.0,0.7889525541921015
2022-02-16,0.005667231168903299,0.005667231168903299,0.004452748458828204,0.0,0.7857008698111538
2022-02-17,0.00744202968888894,0.00744202968888894,0.00584462076586247,0.0,0.7853530569205569
2022-02-18,0.0034592205807076476,0.0034592205807076476,0.0027061389095598774,0.0,0.7822972968686162
2022-02-22,0.0002682933803662516,0.0002682933803662516,0.00020973190806274154,0.0,0.7817259888277271
2022-02-23,-0.009021369516257594,-0.009021369516257594,-0.007051959065582853,0.0,0.7816949580520313
2022-02-24,-0.0016771905857641768,-0.0016771905857641768,-0.001311648127516477,0.0,0.782050733321313
2022-02-25,0.011014444844155123,0.011014444844155123,0.008619633943640551,0.0,0.7825754330427837
2022-02-28,0.010055565440755818,0.009513080592288194,0.00736899597324244,0.45207070705635255,0.7746172127687153
2022-03-01,0.005511337457345194,0.005511337457345194,0.00452074159119838,0.0,0.8202621643451348
2022-03-02,-0.010833136403495171,-0.010833136403495171,-0.008976267001952377,0.0,0.8285935547766481
2022-03-03,0.009250152431752996,0.0082023271551813,0.006853851261644038,0.8731877304764117,0.8355983773842222
2022-03-04,0.012619222189954878,0.012619222189954878,0.010669351112414127,0.0,0.8454840521713864
2022-03-07,0.002829495441710883,0.002829495441710883,0.002441288362060368,0.0,0.8627998921900429
2022-03-08,0.0033567122083205487,0.002539109742659596,0.0022087320253398276,0.6813353880507939,0.8698844276916864
2022-03-09,-0.008260240065448623,-0.008260240065448623,-0.007399909317785452,0.0,0.8958467622191989
2022-03-10,-0.002598214651249309,-0.002598214651249309,-0.002413063500699983,0.0,0.9287390861027208
2022-03-11,-0.007020654558344733,-0.007647417242598663,-0.007099074949005522,0.522302236878275,0.9282970607986849
2022-03-14,-0.006778968070287088,-0.006778968070287088,-0.0063227963133321635,0.0,0.9327077879368733
2022-03-15,0.0006109970502515476,0.0006109970502515476,0.0005677260996066163,0.0,0.9291797716091811
2022-03-16,0.0039206454372131974,0.0035165918153940634,0.0033066040228636644,0.336711351515945,0.9402865605239805
2022-03-17,0.0029878849349970014,0.0029878849349970014,0.0028126792020039563,0.0,0.9413612850545663
2022-03-18,-0.0033651158825542824,-0.0033651158825542824,-0.003229887926357302,0.0,0.9598147698573946
2022-03-21,0.0011774601600639673,0.0011774601600639673,0.0011328702289759571,0.0,0.9621304120509795
2022-03-22,-0.0035198828415259186,-0.0035198828415259186,-0.003387582672603976,0.0,0.9624134737210206
2022-03-23,0.008293199621571417,0.008293199621571417,0.00816025188729075,0.0,0.9839690661810604
2022-03-24,0.0035832314399661534,0.0026013863193657645,0.00272936135325431,0.8182042671669907,1.049194936152254
2022-03-25,0.002438468992312713,0.002438468992312713,0.0025847082132100696,0.0,1.0599717369211488
2022-03-28,0.0037262112509005114,0.0037262112509005114,0.0039761418642778055,0.0,1.0670736564699312
2022-03-29,0.020476147081215045,0.018076147081215046,0.01953617438282799,2.0,1.0807709350368266
2022-03-30,-0.01091106023133761,-0.01091106023133761,-0.011218917834494881,0.0,1.0282151868498604
2022-03-31,-0.011389572803264789,-0.011389572803264789,-0.01150909141544045,0.0,1.010493687010052
