date,gross,net,vt,turnover,scale
2024-03-06,0.009694265145449299,0.009694265145449299,0.009752952169779583,0.0,1.0060537878271085
2024-03-07,0.011314842317926233,0.011314842317926233,0.011295068033237692,0.0,0.9982523587927327
2024-03-08,-0.0050992643209997746,-0.0050992643209997746,-0.005068742191876636,0.0,0.9940144053726648
2024-03-11,-0.0033323730280510333,-0.0033323730280510333,-0.003291666120678048,0.0,0.987784408579014
2024-03-12,0.00977181088205617,0.00977181088205617,0.009634373389462115,0.0,0.9859353098158675
2024-03-13,1.647749512129204e-05,1.647749512129204e-05,1.6097962526943967e-05,0.0,0.976966608604384
2024-03-14,-0.007612218143128985,-0.007612218143128985,-0.007449349712509713,0.0,0.9786043400810469
2024-03-15,-0.0035995656688428967,-0.0035995656688428967,-0.003484369181608219,0.0,0.9679971146986441
2024-03-18,-2.0906312510948766e-05,-2.0906312510948766e-05,-2.1170650885774757e-05,0.0,1.0126439502273563
2024-03-19,0.0018885598870926612,0.0018885598870926612,0.001932248901187572,0.0,1.0231335073849142
2024-03-20,0.013790129481272062,0.013790129481272062,0.01419571831716073,0.0,1.0294115320990629
2024-03-21,0.0019044398221287617,0.0019044398221287617,0.0019148293584296753,0.0,1.0054554290349276
2024-03-22,-0.002861768711243745,-0.003461768711243745,-0.003511393942298126,0.5,1.0143352243300368
2024-03-25,-0.0027463629617507923,-0.0027463629617507923,-0.0028851245862559103,0.0,1.0505255956469273
2024-03-26,0.000811684237092658,0.000811684237092658,0.0008667508394004172,0.0,1.0678423946053213
2024-03-27,0.0041130096408228956,0.0041130096408228956,0.004396417026759504,0.0,1.0689051110222798
2024-03-28,-0.0017366645801220049,-0.0017366645801220049,-0.0018647446650836823,0.0,1.0737506173775246
2024-04-01,-0.0027015151162832485,-0.0027015151162832485,-0.0028999770691426124,0.0,1.0734632028016962
2024-04-02,-0.005088786000423479,-0.005088786000423479,-0.005458853957382587,0.0,1.0727222478855098
2024-04-03,0.004529752082846006,0.004529752082846006,0.004860870995486555,0.0,1.0730986832357743
2024-04-04,-0.009899987243591674,-0.009899987243591674,-0.010738555111687604,0.0,1.0847039342034244
2024-04-05,0.005350282952359453,0.005350282952359453,0.005833256452585971,0.0,1.0902706463428309
2024-04-08,0.004523964392334767,0.004523964392334767,0.00492049365315857,0.0,1.0876508359561068
2024-04-09,0.0011667420026859887,0.0011667420026859887,0.0012672957922951445,0.0,1.0861833973386303
2024-04-10,-0.013905983099936597,-0.015105983099936597,-0.016836141592604003,1.0,1.114534650358153
2024-04-11,0.005494261596336786,0.005494261596336786,0.005934588008882993,0.0,1.0801429645868679
2024-04-12,-0.01626591634343738,-0.01626591634343738,-0.017542672645389796,0.0,1.0784927375129119
2024-04-15,-0.009862604363848254,-0.009862604363848254,-0.01017691010694726,0.0,1.0318684326678564
2024-04-16,-0.001131554978867605,-0.001131554978867605,-0.0011487529770679485,0.0,1.0151985528953744
2024-04-17,-0.0049919648498821245,-0.0049919648498821245,-0.005144518741577934,0.0,1.0305598889982994
2024-04-18,-0.0010316838195852107,-0.0016316838195852106,-0.0016849699176784082,0.5,1.0326571223257845
2024-04-19,-0.00476521148932027,-0.00476521148932027,-0.004971557188122661,0.0,1.0433025269213865
2024-04-22,0.0018058480822455147,0.0018058480822455147,0.0018989546865581062,0.0,1.0515583814762626
2024-04-23,0.012356328188484672,0.012356328188484672,0.01306419391416077,0.0,1.057287708361112
2024-04-24,-0.0027044976290348244,-0.0027044976290348244,-0.00279650050346749,0.0,1.0340184710997506
2024-04-25,-0.002663026676258007,-0.002663026676258007,-0.0027525056784542053,0.0,1.0336004903720797
2024-04-26,0.006167133787811696,0.004967133787811696,0.005154275690333017,1.0,1.0376760342112241
2024-04-29,0.007126442090014562,0.007126442090014562,0.007381467836705201,0.0,1.035785844250103
2024-04-30,-0.01300143368455553,-0.01300143368455553,-0.013525392039944201,0.0,1.0403000444490276
2024-05-01,0.0019100779103421728,0.0019100779103421728,0.0019401221279343672,0.0,1.0157293152439066
2024-05-02,0.012531312099891168,0.012531312099891168,0.013003003323634818,0.0,1.0376410083783443
2024-05-03,0.010877789085100231,0.010877789085100231,0.011281492774502539,0.0,1.0371126601411382
2024-05-06,0.006009966107374365,0.004209966107374365,0.004310461140266872,1.5,1.0238707463027967
2024-05-07,-0.0033254712866007397,-0.0033254712866007397,-0.003407660457267417,0.0,1.0247150444503432
2024-05-08,-0.002614001217360329,-0.002614001217360329,-0.002675462259611207,0.0,1.0235122469885238
2024-05-09,0.004513691665542829,0.004513691665542829,0.0046327426563788675,0.0,1.0263755257685996
2024-05-10,0.00031738307462711446,0.00031738307462711446,0.0003250011593994922,0.0,1.0240028072742318
2024-05-13,0.0016040986869501062,0.0016040986869501062,0.0016492182698551136,0.0,1.0281276852054495
2024-05-14,0.006636612306432421,0.006636612306432421,0.006825465425435233,0.0,1.0284562530223091
