date,gross,net,vt,turnover,scale
2020-03-26,0.045016968182892046,0.045016968182892046,0.018892679932159182,0.0,0.419679083127127
2020-03-27,-0.0007157680331423321,-0.0007157680331423321,-0.0002856056971097261,0.0,0.39901991131941594
2020-03-30,0.02902902640618571,0.02902902640618571,0.01159139816674124,0.0,0.399303717753044
2020-03-31,-0.020377104562638193,-0.020377104562638193,-0.007979842209802737,0.0,0.39160824764250013
2020-04-01,-0.02902590405334388,-0.02902590405334388,-0.011276434003407595,0.0,0.3884955308431991
2020-04-02,0.019917968031385153,0.018370623194574155,0.007025510653415036,1.2894540306758306,0.3824318086002685
2020-04-03,-0.006832348449101103,-0.006832348449101103,-0.0025937585187399814,0.0,0.37962913309569696
2020-04-06,0.04905609556208385,0.04905609556208385,0.01861701651330791,0.0,0.3795046527856421
2020-04-07,-0.001619417004240781,-0.0019558209753487714,-0.0007076580372488622,0.28033664258999186,0.3618214786364428
2020-04-08,0.03454827396125556,0.03454827396125556,0.012503321176025208,0.0,0.36190870751016846
2020-04-09,0.03154221555149773,0.03154221555149773,0.011171330956996118,0.0,0.3541707759480981
2020-04-13,-0.010902954639694012,-0.011782712563035338,-0.004104181959789919,0.733131602784438,0.3483223356110321
2020-04-14,0.003599171830051401,0.003599171830051401,0.0012508257156114842,0.0,0.3475315363294619
2020-04-15,-0.006757997034749885,-0.006757997034749885,-0.002351089886887094,0.0,0.3478974428070474
2020-04-16,0.0017813404300400396,0.00031583426634572615,0.0001097871725001222,1.221255136411928,0.3476100733792587
2020-04-17,0.013401686686273916,0.013401686686273916,0.00465856545843265,0.0,0.3476103842364842
2020-04-20,-0.0210924747900378,-0.0210924747900378,-0.007318349507981106,0.0,0.3469649522320463
2020-04-21,-0.017288057758886644,-0.018153563922580957,-0.006251881215924768,0.721255136411928,0.3443886414032532
2020-04-22,0.012054787971997244,0.012054787971997244,0.004137125035448627,0.0,0.34319351323797576
2020-04-23,-0.005648968213469663,-0.005648968213469663,-0.0019342572648522584,0.0,0.3424089482819403
2020-04-24,0.0005743892294043629,-0.0005200768555157457,-0.00017801488226892802,0.9120550707667573,0.34228572254459516
2020-04-27,-0.000634889810564203,-0.000634889810564203,-0.0002175274318557679,0.0,0.34262233892596156
2020-04-28,0.0034373213182576955,0.0034373213182576955,0.0011867538181104767,0.0,0.3452554207856299
2020-04-29,0.005891117246899568,0.0050511172468995676,0.0017461073026384668,0.7000000000000002,0.3456873434704465
2020-04-30,-0.002736526097104326,-0.002736526097104326,-0.0009457052235891784,0.0,0.34558604231470075
2020-05-01,-0.013110847991081443,-0.013110847991081443,-0.004530773164992916,0.0,0.3455743799390353
2020-05-04,0.007028904174260142,0.007028904174260142,0.002435529508682009,0.0,0.3465020219796027
2020-05-05,0.01098735099885222,0.01098735099885222,0.0038057208949915304,0.0,0.34637292422796817
2020-05-06,-0.021020308364919887,-0.021020308364919887,-0.007306114265019365,0.0,0.3475740763733182
2020-05-07,0.010004343524439574,0.008804343524439574,0.0030410718344098626,1.0,0.34540585859335116
2020-05-08,0.014694666828285907,0.014694666828285907,0.005068971283940449,0.0,0.34495312776899006
2020-05-11,-0.009593921976575215,-0.009593921976575215,-0.003305256091981617,0.0,0.34451563188149975
2020-05-12,-0.014612087285962583,-0.014612087285962583,-0.005028272894209965,0.0,0.3441173595397616
2020-05-13,-0.0082722661475777,-0.0082722661475777,-0.002839221030000442,0.0,0.3432216734022548
2020-05-14,0.010125825674447253,0.010125825674447253,0.0034763391761471222,0.0,0.3433141442400832
2020-05-15,-0.0006994169279308238,-0.0012994169279308236,-0.00044538565135121273,0.5,0.34275808001088587
2020-05-18,0.027124971791630703,0.027124971791630703,0.009297938275475797,0.0,0.3427814910518962
2020-05-19,-0.009656409143837974,-0.009656409143837974,-0.003271252770853605,0.0,0.3387649303303478
2020-05-20,0.008427351984940447,0.007468711471469299,0.002527304252785422,0.7988670945592897,0.33838557861550816
2020-05-21,-0.004096213143251041,-0.004096213143251041,-0.001386827611638442,0.0,0.33856334207691124
2020-05-22,0.008263387654631967,0.008263387654631967,0.0027981686536863205,0.0,0.33862245977505756
2020-05-26,0.02819886665330599,0.02579886665330599,0.00893575399481126,2.0,0.3463622691218566
2020-05-27,0.014900083806893113,0.014900083806893113,0.005146798528892779,0.0,0.34542077719802855
2020-05-28,-0.004887185947788071,-0.004887185947788071,-0.0016833482784623954,0.0,0.34444121759358776
2020-05-29,0.0014041486421712667,0.0014041486421712667,0.0004882291890663072,0.0,0.3477047759782379
2020-06-01,0.016221242238922746,0.016221242238922746,0.005683002135972792,0.0,0.3503432136865864
2020-06-02,0.012388050265673023,0.012388050265673023,0.004373775573466088,0.0,0.35306408027627323
2020-06-03,0.01778201867409676,0.01778201867409676,0.006268186299974937,0.0,0.35250139001967556
2020-06-04,-0.009295659323323758,-0.009295659323323758,-0.003290616262374343,0.0,0.3539949290221782
2020-06-05,0.02581940230977743,0.02581940230977743,0.009118346108507142,0.0,0.35315868272652295
2020-06-08,0.013094414083986951,0.013094414083986951,0.004583797053628441,0.0,0.35005743855572186
2020-06-09,-0.00970074550463193,-0.00970074550463193,-0.0035623631570647525,0.0,0.36722571016462485
2020-06-10,-0.005680272811311941,-0.005680272811311941,-0.002088209198721974,0.0,0.367624807485201
2020-06-11,-0.06088005136587235,-0.06208005136587235,-0.023276668532068168,1.0,0.3749460256546146
2020-06-12,0.01650261333658487,0.01650261333658487,0.005849151910630111,0.0,0.3544379178819542
2020-06-15,0.007297524449840526,0.007297524449840526,0.002588056618500093,0.0,0.35464857107216
2020-06-16,0.016098874941722352,0.016098874941722352,0.005789497515175841,0.0,0.3596212490707407
2020-06-17,-0.0054758564957846645,-0.0054758564957846645,-0.0020557811170669863,0.0,0.3754264047367813
2020-06-18,3.762843635315982e-05,3.762843635315982e-05,1.4731040627711915e-05,0.0,0.3914869193461685
2020-06-19,-0.004688674952617794,-0.004688674952617794,-0.0018565694810917651,0.0,0.3959689037635676
2020-06-22,0.00590677569753334,0.00590677569753334,0.0023722569489177943,0.0,0.4016162235360393
2020-06-23,0.003622267811098673,0.003622267811098673,0.0014633274678556875,0.0,0.4039810262985068
2020-06-24,-0.0236438276157811,-0.0236438276157811,-0.009976468213890095,0.0,0.42194810315869885
2020-06-25,0.00988780820400964,0.00988780820400964,0.004133722334572081,0.0,0.4180625523152644
2020-06-26,-0.018884183837414775,-0.018884183837414775,-0.00825794437418012,0.0,0.43729421643411753
2020-06-29,0.011518753139200737,0.009925702453639818,0.004290218078005344,1.3275422379674322,0.4322331943803225
2020-06-30,0.007274039506309925,0.007274039506309925,0.0032012296817220767,0.0,0.4400896749247985
2020-07-01,0.007264697834252079,0.007264697834252079,0.0032391755362186875,0.0,0.44587890785304346
2020-07-02,0.014600254737512598,0.014600254737512598,0.006694780843489059,0.0,0.45853863263687333
2020-07-06,0.028662303422120797,0.028662303422120797,0.01318336103541756,0.0,0.45995469524068316
2020-07-07,-0.013542164255306077,-0.013542164255306077,-0.0061268389369063935,0.0,0.4524268662969275
2020-07-08,0.016273105398173497,0.016273105398173497,0.007796680569140535,0.0,0.47911448849926574
2020-07-09,-0.0017732991896150887,-0.0017732991896150887,-0.0008449098080279639,0.0,0.4764620730534251
2020-07-10,0.004073009535683068,0.004073009535683068,0.0020076297045751286,0.0,0.492910632048996
2020-07-13,-0.010990533939706884,-0.010990533939706884,-0.0055886888580965076,0.0,0.5085002137981257
